240,81,4.0
68,81,4.0
1010,687,4.0
1302,687,4.0
906,687,3.0
567,687,4.0
918,687,4.0
1387,687,4.0
596,687,4.0
293,687,2.0
1102,687,4.0
917,687,4.0
503,687,3.0
1250,687,4.0
801,687,4.0
537,687,4.0
1081,173,4.0
616,173,3.0
1154,173,3.0
1254,173,3.0
170,173,3.0
32,173,4.0
1008,173,4.0
13,173,4.0
1358,173,4.0
1024,173,4.0
168,173,4.0
758,173,4.0
113,173,4.0
92,173,3.0
1392,173,4.0
1037,173,4.0
12,173,4.0
570,173,4.0
1172,173,4.0
492,173,4.0
977,173,4.0
278,173,4.0
576,173,4.0
440,173,3.0
205,173,4.0
14,173,3.0
979,173,0.0
1180,173,4.0
132,173,1.0
1175,173,2.0
260,173,1.0
1356,173,3.0
366,173,4.0
520,173,2.0
242,173,3.0
313,173,4.0
272,173,4.0
1209,173,3.0
762,173,3.0
660,173,4.0
1088,173,4.0
402,173,3.0
214,173,4.0
1312,173,4.0
698,173,4.0
1064,173,3.0
1342,173,4.0
1335,173,4.0
640,173,4.0
368,173,4.0
161,173,4.0
667,173,2.0
1393,173,4.0
915,173,4.0
235,173,4.0
944,173,4.0
1265,173,4.0
457,173,4.0
51,173,4.0
58,173,4.0
530,173,4.0
838,173,3.0
145,173,4.0
1421,173,2.0
83,173,4.0
446,173,4.0
1264,173,4.0
741,596,4.0
934,596,3.0
94,596,4.0
1366,596,2.0
195,157,4.0
156,157,3.0
691,157,3.0
312,157,3.0
239,157,3.0
791,157,4.0
1013,157,3.0
888,157,4.0
1099,157,3.0
418,157,4.0
325,157,1.0
296,157,4.0
491,157,0.0
417,157,3.0
1266,157,0.0
797,157,4.0
872,157,1.0
986,157,3.0
423,157,3.0
255,157,4.0
730,157,2.0
919,157,3.0
748,157,3.0
448,157,3.0
425,157,4.0
1233,157,4.0
1208,157,4.0
406,157,4.0
478,157,3.0
1300,157,4.0
659,157,3.0
1012,157,4.0
1406,157,3.0
571,157,4.0
431,157,4.0
23,157,4.0
1081,301,4.0
262,301,4.0
1006,301,4.0
750,301,4.0
1076,301,3.0
463,301,4.0
936,301,4.0
242,301,4.0
720,301,1.0
1338,301,4.0
641,301,4.0
848,301,3.0
1144,301,3.0
1324,301,4.0
1343,301,4.0
888,404,4.0
1194,404,4.0
698,404,4.0
1178,404,3.0
50,404,3.0
816,404,4.0
552,116,4.0
888,116,3.0
1288,116,4.0
882,507,4.0
475,507,4.0
96,507,3.0
965,507,4.0
528,507,4.0
818,507,4.0
434,507,4.0
1428,507,4.0
852,507,4.0
127,507,4.0
1379,507,4.0
314,507,4.0
611,507,4.0
694,507,4.0
285,507,4.0
214,507,3.0
439,507,4.0
623,260,4.0
552,260,4.0
1194,260,1.0
1303,260,4.0
1113,260,4.0
402,260,3.0
134,260,2.0
526,260,3.0
668,707,4.0
1321,707,4.0
650,707,0.0
945,707,4.0
783,707,4.0
572,707,4.0
741,35,4.0
1274,35,4.0
591,35,3.0
36,35,4.0
1288,35,4.0
323,35,4.0
830,133,4.0
843,133,4.0
350,133,4.0
1396,133,4.0
296,133,3.0
1156,133,3.0
952,133,2.0
980,133,1.0
1157,133,4.0
1071,133,4.0
784,133,4.0
1005,483,4.0
260,483,4.0
543,483,4.0
295,483,3.0
748,483,4.0
1061,483,4.0
1302,650,4.0
62,650,4.0
1124,650,2.0
730,650,4.0
1298,777,4.0
1325,777,4.0
1165,777,4.0
314,777,2.0
1385,777,4.0
395,777,4.0
633,777,4.0
1176,777,4.0
1132,360,3.0
927,360,4.0
1219,360,4.0
493,360,2.0
834,665,4.0
643,665,4.0
808,665,4.0
522,665,4.0
708,665,4.0
457,665,3.0
226,378,4.0
643,378,4.0
393,378,4.0
1225,378,0.0
1061,378,4.0
1196,378,4.0
1233,378,4.0
11,378,3.0
784,378,4.0
45,776,4.0
1254,776,4.0
954,776,4.0
373,776,3.0
388,776,4.0
843,776,4.0
1015,776,4.0
1024,776,4.0
41,776,4.0
565,776,4.0
664,776,4.0
471,776,4.0
927,776,4.0
862,776,4.0
977,776,4.0
952,776,1.0
576,776,4.0
1180,776,4.0
132,776,4.0
75,776,3.0
136,776,4.0
1226,776,4.0
875,776,4.0
1263,776,4.0
573,776,4.0
151,776,4.0
1375,776,4.0
178,776,4.0
438,776,4.0
238,776,4.0
938,776,4.0
609,776,4.0
384,776,4.0
58,776,4.0
1275,776,4.0
149,776,4.0
713,776,3.0
446,776,3.0
227,793,4.0
1287,793,3.0
1005,793,4.0
28,793,3.0
952,793,3.0
1086,793,4.0
939,793,2.0
414,793,4.0
603,793,4.0
605,793,4.0
777,793,4.0
490,793,4.0
228,793,3.0
232,793,4.0
811,793,3.0
502,793,4.0
558,793,4.0
1421,793,3.0
1108,793,4.0
97,602,4.0
206,602,4.0
414,602,4.0
1025,602,4.0
235,602,3.0
766,831,4.0
666,831,4.0
1005,831,4.0
243,831,4.0
522,831,4.0
38,831,3.0
605,831,4.0
1271,831,2.0
147,831,4.0
58,831,4.0
558,831,4.0
827,831,4.0
227,890,3.0
86,890,4.0
350,890,4.0
570,890,4.0
296,890,4.0
263,890,4.0
939,890,3.0
1079,890,2.0
832,890,3.0
824,890,2.0
1362,890,3.0
353,718,4.0
412,718,2.0
86,718,3.0
904,718,2.0
360,718,2.0
952,718,4.0
1283,718,4.0
893,718,4.0
1309,718,3.0
597,718,4.0
16,718,4.0
1375,718,0.0
785,718,2.0
1403,718,3.0
215,718,4.0
838,718,4.0
954,888,4.0
1350,888,4.0
590,888,4.0
682,888,3.0
122,888,4.0
1166,888,4.0
1059,888,1.0
220,888,4.0
446,888,4.0
34,816,4.0
750,816,4.0
70,816,4.0
142,816,3.0
293,816,4.0
398,816,4.0
921,816,4.0
220,816,4.0
227,815,2.0
570,815,3.0
1293,815,2.0
1332,815,2.0
1196,815,3.0
1324,815,2.0
1276,37,3.0
316,37,4.0
903,37,4.0
1411,37,4.0
41,37,4.0
1134,37,4.0
1172,37,4.0
394,37,4.0
1390,37,4.0
194,37,4.0
1343,37,3.0
358,818,3.0
115,818,4.0
62,818,2.0
666,818,4.0
137,818,4.0
532,818,2.0
1065,818,3.0
1277,818,2.0
1060,818,4.0
793,818,1.0
1407,818,2.0
646,818,3.0
928,818,4.0
1120,818,4.0
597,818,4.0
228,818,2.0
551,818,3.0
1382,818,3.0
1276,302,4.0
691,302,3.0
15,302,4.0
271,302,4.0
409,302,4.0
758,302,3.0
590,302,4.0
62,302,4.0
1000,302,4.0
360,302,3.0
886,302,4.0
514,302,4.0
979,302,4.0
1262,302,4.0
292,302,4.0
637,302,4.0
814,302,4.0
634,302,4.0
424,302,0.0
1004,302,4.0
1201,302,4.0
763,302,2.0
1121,302,2.0
1280,302,4.0
705,624,4.0
21,624,4.0
159,624,4.0
828,624,3.0
1087,624,4.0
960,624,4.0
1214,624,4.0
1048,624,3.0
796,346,4.0
276,346,4.0
226,346,4.0
1072,346,4.0
32,346,4.0
1350,346,4.0
1279,346,4.0
657,346,3.0
224,346,4.0
1131,346,3.0
492,346,4.0
576,346,4.0
1133,346,4.0
793,346,3.0
77,346,4.0
650,346,4.0
75,346,4.0
463,346,4.0
298,346,3.0
155,346,4.0
1377,346,4.0
724,346,3.0
346,346,4.0
331,346,4.0
621,346,4.0
44,346,2.0
147,346,4.0
1045,346,2.0
1351,346,3.0
457,346,4.0
548,346,3.0
897,346,4.0
510,629,1.0
482,629,4.0
330,629,3.0
457,629,4.0
1238,629,3.0
847,712,4.0
140,712,4.0
1062,712,4.0
472,712,4.0
975,712,4.0
451,712,4.0
728,195,4.0
695,195,4.0
939,195,4.0
1120,195,3.0
1405,195,4.0
178,195,4.0
1420,195,4.0
416,195,4.0
59,195,4.0
6,343,4.0
484,343,4.0
1014,343,2.0
1250,343,4.0
801,343,4.0
359,487,2.0
140,487,4.0
714,487,4.0
24,487,0.0
1226,487,3.0
1424,487,4.0
426,226,4.0
136,226,4.0
1308,226,4.0
1407,813,4.0
679,813,4.0
1063,813,4.0
1325,849,4.0
529,849,4.0
1397,849,4.0
647,538,4.0
297,538,4.0
1339,538,4.0
1204,538,4.0
902,538,0.0
616,31,3.0
456,31,3.0
1024,31,3.0
1141,31,4.0
536,31,3.0
565,31,4.0
1134,31,1.0
694,31,4.0
1304,31,4.0
529,31,3.0
320,31,4.0
1145,31,4.0
1364,746,4.0
1022,746,3.0
1318,746,4.0
1096,746,4.0
177,746,4.0
1135,357,3.0
1072,357,4.0
729,357,3.0
627,357,4.0
553,513,4.0
224,513,4.0
323,513,4.0
221,158,4.0
47,158,4.0
140,158,4.0
136,158,4.0
142,158,4.0
429,158,4.0
1197,158,3.0
1088,259,3.0
428,259,3.0
79,259,4.0
231,258,4.0
349,258,4.0
1169,258,3.0
949,258,4.0
77,258,4.0
423,258,3.0
939,258,3.0
1304,258,4.0
946,258,3.0
391,258,1.0
551,258,3.0
600,17,2.0
489,17,1.0
770,17,0.0
274,17,4.0
35,17,4.0
272,17,4.0
119,17,3.0
88,17,4.0
618,17,4.0
1234,17,4.0
978,17,4.0
1243,796,4.0
863,796,4.0
612,796,4.0
372,796,3.0
354,796,4.0
912,796,4.0
1204,796,4.0
1149,796,3.0
613,796,4.0
491,796,4.0
879,796,4.0
749,796,3.0
207,796,4.0
1160,796,4.0
939,796,3.0
893,796,4.0
678,796,4.0
993,796,4.0
1096,796,4.0
839,796,4.0
1394,796,4.0
499,796,4.0
582,796,4.0
599,794,4.0
1137,794,4.0
949,794,4.0
598,794,4.0
151,794,4.0
647,241,4.0
464,241,4.0
779,241,3.0
6,241,4.0
1036,241,4.0
851,241,3.0
48,241,4.0
47,241,3.0
1242,241,3.0
1138,241,3.0
1221,241,3.0
691,241,4.0
388,241,3.0
1022,241,4.0
1015,241,4.0
234,241,3.0
847,241,3.0
500,241,4.0
15,241,3.0
53,241,3.0
1370,241,4.0
715,241,4.0
168,241,4.0
534,241,4.0
682,241,4.0
890,241,3.0
467,241,4.0
1388,241,4.0
73,241,4.0
1021,241,4.0
140,241,4.0
723,241,4.0
137,241,3.0
1334,241,4.0
840,241,4.0
664,241,4.0
1177,241,3.0
480,241,4.0
1037,241,4.0
1095,241,4.0
210,241,4.0
750,241,4.0
471,241,4.0
498,241,4.0
1244,241,4.0
1137,241,4.0
809,241,4.0
269,241,1.0
1065,241,4.0
417,241,4.0
233,241,4.0
403,241,4.0
689,241,4.0
1101,241,3.0
1262,241,4.0
223,241,4.0
1301,241,3.0
1228,241,3.0
1042,241,4.0
1249,241,4.0
433,241,4.0
430,241,4.0
899,241,4.0
1313,241,4.0
875,241,2.0
1183,241,3.0
1023,241,3.0
93,241,4.0
1120,241,3.0
329,241,4.0
983,241,4.0
414,241,2.0
1031,241,4.0
687,241,4.0
1423,241,3.0
597,241,2.0
992,241,4.0
1375,241,4.0
321,241,3.0
169,241,2.0
74,241,4.0
1278,241,4.0
946,241,3.0
716,241,4.0
450,241,4.0
667,241,4.0
1153,241,4.0
188,241,3.0
79,241,4.0
615,241,4.0
1286,241,4.0
807,241,3.0
424,241,3.0
855,241,1.0
287,241,3.0
496,241,4.0
220,241,4.0
609,241,4.0
194,241,4.0
1143,241,4.0
20,241,4.0
392,241,3.0
1159,241,4.0
232,241,4.0
114,241,4.0
193,241,4.0
1106,241,4.0
787,241,4.0
202,241,4.0
502,241,4.0
1324,241,4.0
248,241,2.0
908,241,2.0
548,241,4.0
1053,241,2.0
55,241,3.0
1171,241,4.0
294,241,4.0
699,241,4.0
412,389,4.0
15,389,4.0
1411,389,4.0
534,389,3.0
1388,389,3.0
487,389,4.0
1182,389,4.0
1277,389,2.0
1023,389,3.0
982,389,4.0
525,389,4.0
922,389,4.0
178,389,4.0
134,389,4.0
1349,389,4.0
827,389,4.0
459,389,4.0
140,203,4.0
403,203,4.0
428,203,4.0
20,203,3.0
72,671,3.0
538,671,3.0
84,671,4.0
1283,671,4.0
754,671,2.0
301,671,4.0
548,671,3.0
1319,671,4.0
72,668,3.0
226,668,4.0
590,668,3.0
697,668,4.0
259,668,3.0
392,668,3.0
457,668,3.0
459,668,4.0
1005,395,4.0
1252,395,4.0
258,395,4.0
134,395,3.0
848,395,4.0
73,828,4.0
805,828,4.0
360,828,2.0
676,828,4.0
327,828,3.0
1219,828,4.0
1263,828,4.0
748,828,3.0
1222,45,4.0
91,45,3.0
1129,45,4.0
1342,45,4.0
503,45,4.0
68,45,4.0
558,45,4.0
47,186,4.0
500,186,4.0
1155,186,4.0
1032,186,4.0
691,760,4.0
1022,760,1.0
850,760,4.0
734,760,4.0
328,760,4.0
133,760,4.0
70,760,4.0
841,760,4.0
207,760,4.0
236,760,3.0
743,760,3.0
75,760,4.0
1293,760,4.0
627,760,4.0
579,760,4.0
983,760,3.0
331,760,4.0
1079,760,4.0
721,760,4.0
745,760,4.0
386,760,4.0
502,760,4.0
1324,760,4.0
248,760,4.0
1421,760,2.0
231,798,4.0
1147,798,4.0
181,798,4.0
1293,798,4.0
1246,798,4.0
399,798,2.0
321,798,4.0
745,798,4.0
479,798,4.0
248,798,3.0
153,798,0.0
1099,265,4.0
635,265,4.0
236,265,3.0
1375,265,2.0
638,265,3.0
846,265,2.0
353,379,4.0
319,379,4.0
691,379,4.0
737,379,4.0
734,379,1.0
970,379,4.0
1306,379,4.0
1293,379,4.0
711,379,1.0
529,379,3.0
322,379,4.0
1374,379,4.0
917,379,2.0
319,394,3.0
1367,394,4.0
140,394,4.0
42,394,3.0
805,394,4.0
181,394,4.0
237,394,4.0
1306,394,4.0
1246,394,4.0
1329,394,2.0
488,394,4.0
1186,564,3.0
1005,564,4.0
207,564,4.0
258,564,4.0
395,564,4.0
1032,564,4.0
834,637,4.0
536,637,4.0
805,637,4.0
1410,637,3.0
453,637,4.0
505,637,4.0
716,102,4.0
555,102,4.0
898,307,3.0
628,307,4.0
100,307,3.0
929,307,4.0
812,853,2.0
192,853,4.0
960,853,2.0
709,853,4.0
586,742,4.0
1383,742,2.0
593,742,3.0
639,742,2.0
1071,742,4.0
603,82,2.0
1157,82,4.0
671,82,3.0
291,194,4.0
140,194,4.0
1191,194,4.0
861,194,4.0
651,194,3.0
1183,194,3.0
1405,194,4.0
321,194,2.0
200,194,2.0
753,194,2.0
1197,194,3.0
1201,194,3.0
190,194,3.0
838,194,3.0
83,194,4.0
510,165,3.0
1221,165,4.0
1,165,3.0
1008,165,4.0
688,165,1.0
246,165,4.0
15,165,3.0
271,165,4.0
850,165,4.0
556,165,3.0
96,165,3.0
1357,165,4.0
1174,165,4.0
1388,165,3.0
642,165,3.0
140,165,4.0
805,165,4.0
1279,165,3.0
210,165,4.0
251,165,2.0
471,165,4.0
591,165,4.0
970,165,4.0
1133,165,4.0
185,165,4.0
335,165,4.0
949,165,2.0
1098,165,3.0
1180,165,3.0
1228,165,2.0
211,165,4.0
1160,165,4.0
329,165,4.0
982,165,4.0
687,165,4.0
605,165,0.0
1152,165,3.0
637,165,4.0
183,165,4.0
1278,165,4.0
39,165,4.0
1390,165,4.0
44,165,3.0
146,165,2.0
839,165,4.0
1229,165,3.0
445,165,4.0
124,165,2.0
459,165,4.0
83,165,4.0
1119,165,3.0
409,83,4.0
1388,83,3.0
347,83,4.0
140,83,4.0
279,83,4.0
482,83,4.0
1185,83,2.0
982,83,4.0
1040,83,4.0
60,83,4.0
1312,83,4.0
1201,83,3.0
124,83,4.0
372,313,3.0
1359,313,4.0
676,313,4.0
940,313,3.0
1366,313,2.0
558,313,4.0
1260,535,4.0
923,535,4.0
372,535,3.0
354,535,4.0
787,535,4.0
170,46,4.0
1,46,4.0
10,46,4.0
1414,46,4.0
715,46,4.0
874,46,4.0
73,46,4.0
162,46,4.0
140,46,4.0
137,46,4.0
1118,46,3.0
471,46,4.0
879,46,4.0
35,46,4.0
1314,46,4.0
1249,46,4.0
822,46,4.0
189,46,4.0
101,46,4.0
1020,46,4.0
1258,46,4.0
1111,46,4.0
60,46,4.0
214,46,3.0
626,46,4.0
259,46,4.0
630,46,4.0
240,46,4.0
915,46,4.0
1229,46,3.0
114,46,4.0
193,46,4.0
1192,46,4.0
582,46,2.0
1202,46,4.0
1186,558,4.0
382,558,4.0
672,558,4.0
975,558,4.0
1271,558,3.0
1404,558,4.0
694,1,4.0
1413,1,4.0
592,1,4.0
1250,1,2.0
1121,1,4.0
1307,593,0.0
1191,593,0.0
269,593,4.0
730,593,4.0
149,593,4.0
13,55,4.0
997,55,4.0
820,55,4.0
73,55,4.0
411,55,2.0
691,406,4.0
317,406,4.0
15,406,4.0
930,406,4.0
310,254,3.0
348,254,4.0
1193,254,4.0
350,254,4.0
574,254,4.0
625,369,4.0
997,369,4.0
440,369,4.0
769,369,4.0
180,369,4.0
1150,369,4.0
1304,369,4.0
516,369,3.0
473,369,4.0
1054,210,4.0
544,210,3.0
281,210,2.0
441,210,4.0
978,210,3.0
226,542,4.0
546,542,4.0
949,542,3.0
283,542,0.0
242,542,4.0
122,542,3.0
1205,542,3.0
164,542,4.0
80,542,3.0
227,587,4.0
1337,587,4.0
1254,587,3.0
782,587,3.0
195,587,4.0
378,587,4.0
843,587,4.0
511,587,3.0
73,587,4.0
1177,587,4.0
133,587,4.0
148,587,4.0
1051,587,3.0
1041,587,4.0
472,587,4.0
269,587,4.0
971,587,3.0
1228,587,4.0
822,587,2.0
4,587,2.0
1123,587,4.0
627,587,4.0
983,587,4.0
1067,587,4.0
931,587,4.0
16,587,4.0
1259,587,4.0
1047,587,3.0
938,587,3.0
1425,587,4.0
301,587,3.0
962,587,2.0
253,587,4.0
826,587,4.0
58,587,4.0
323,587,2.0
1362,587,4.0
55,587,4.0
483,587,4.0
684,587,2.0
1204,109,4.0
971,109,3.0
733,109,4.0
214,109,3.0
593,109,1.0
719,48,4.0
1254,48,4.0
1132,48,4.0
1388,48,1.0
132,48,2.0
573,48,4.0
1083,48,4.0
413,48,3.0
444,48,4.0
976,638,4.0
48,638,4.0
1296,638,4.0
1388,638,2.0
663,638,4.0
1428,638,4.0
544,638,4.0
1343,638,3.0
620,638,2.0
986,609,0.0
712,609,3.0
1189,609,2.0
1004,609,4.0
1081,437,3.0
1208,437,1.0
671,437,0.0
719,565,4.0
1013,565,4.0
111,565,4.0
817,565,4.0
892,565,4.0
353,180,4.0
607,180,3.0
518,180,4.0
330,180,4.0
1304,180,4.0
159,526,3.0
1291,526,3.0
1214,526,4.0
1048,526,4.0
1247,731,4.0
1274,731,4.0
255,731,4.0
1198,731,4.0
1027,731,4.0
942,156,4.0
144,156,4.0
178,156,4.0
777,156,4.0
1018,156,4.0
546,704,4.0
21,704,4.0
2,704,4.0
739,704,0.0
1188,704,4.0
545,704,4.0
227,262,4.0
932,262,4.0
1209,262,4.0
1144,262,3.0
1324,262,4.0
1051,869,3.0
1310,869,4.0
516,869,4.0
810,869,4.0
661,869,4.0
641,869,4.0
798,869,4.0
294,869,4.0
601,462,4.0
923,462,4.0
828,462,4.0
1291,462,4.0
545,462,4.0
1214,462,4.0
227,842,4.0
536,842,3.0
1126,842,4.0
389,842,4.0
1075,842,4.0
775,842,3.0
79,842,4.0
320,842,2.0
1157,842,4.0
685,842,3.0
504,842,4.0
900,574,4.0
355,574,4.0
389,574,4.0
25,574,3.0
408,574,3.0
94,574,4.0
201,574,3.0
309,574,4.0
1214,662,4.0
998,662,4.0
874,94,4.0
888,94,4.0
632,94,4.0
901,94,1.0
465,94,4.0
694,94,4.0
1270,94,2.0
80,94,4.0
629,94,4.0
68,94,4.0
763,94,3.0
1108,94,4.0
1137,689,4.0
651,689,4.0
516,689,2.0
938,689,3.0
294,689,3.0
546,891,4.0
271,891,3.0
267,891,3.0
159,891,4.0
545,891,4.0
709,891,4.0
427,207,4.0
21,207,4.0
1294,207,3.0
25,207,3.0
415,207,4.0
765,207,4.0
1350,132,4.0
271,132,2.0
300,132,3.0
996,132,4.0
615,132,2.0
1234,132,4.0
908,132,3.0
57,838,4.0
1110,838,4.0
157,838,3.0
1096,838,3.0
1201,838,4.0
275,838,4.0
307,838,4.0
455,838,4.0
254,9,4.0
227,9,4.0
1296,9,4.0
991,9,4.0
590,9,4.0
262,9,3.0
1028,9,2.0
278,9,4.0
878,9,4.0
1249,9,4.0
452,9,4.0
506,9,4.0
238,9,4.0
1353,9,4.0
202,9,4.0
37,9,4.0
792,9,4.0
527,393,4.0
13,393,3.0
643,393,4.0
1054,393,4.0
1006,393,3.0
613,393,4.0
700,393,4.0
404,393,4.0
334,393,4.0
506,393,4.0
56,393,4.0
800,393,4.0
1335,393,2.0
318,393,3.0
588,393,4.0
1248,393,4.0
796,497,0.0
717,497,4.0
45,497,4.0
1337,497,4.0
48,497,3.0
954,497,4.0
297,497,4.0
546,497,4.0
542,497,4.0
997,497,4.0
1210,497,3.0
332,497,4.0
1107,497,4.0
715,497,4.0
306,497,4.0
538,497,3.0
1357,497,1.0
350,497,4.0
890,497,4.0
1132,497,4.0
1388,497,3.0
73,497,2.0
1218,497,4.0
574,497,3.0
140,497,2.0
723,497,4.0
1155,497,1.0
840,497,4.0
560,497,4.0
148,497,4.0
257,497,4.0
1118,497,4.0
570,497,4.0
1041,497,3.0
472,497,3.0
927,497,4.0
804,497,4.0
879,497,4.0
576,497,4.0
389,497,4.0
243,497,4.0
1378,497,4.0
1180,497,3.0
1262,497,4.0
914,497,3.0
77,497,4.0
706,497,4.0
1001,497,4.0
136,497,4.0
987,497,3.0
242,497,3.0
447,497,3.0
